transaction_id,account_id,transaction_type,amount,currency,transaction_date,transaction_timestamp,merchant_name,merchant_category,description,balance_after,channel,status,ip_address,device_type
TXN00099078,ACC4828245,Transfer,$321.46,USD,2019/06/06,2019-06-06 00:00:00,,Healthcare,Peer transfer,4745.53,Online,completed,,MOBILE
TXN00099079,ACC1436675,ATM Withdrawal,133.81,usd,2024/04/08,2024-04-08 00:00:00,,retail,Check deposit,36282.61,mobile,NULL,,ATM
TXN00099080,ACC9186478,Withdrawal,216.99,USD,2023/03/19,2023-03-19 00:00:00,H&M,,Check deposit,13675.67,online,completed,,
TXN00099081,ACC5649219,Fee,13.53,GBP,26-11-2018,,Spotify,Travel,Wire transfer,387.58,,Pending,13.109.229.34,
TXN00099082,ACC5394139,Interest,205.92,USD,2022/09/12,2022-09-12 00:00:00,,Retail,Online purchase,25701.07,Online,Completed,,MOBILE
TXN00099083,ACC9796434,ATM Withdrawal,55.89,USD,2019-07-15,2019-07-15 00:00:00,,retail,Bill payment,26371.8,ONLINE,COMPLETED,199.83.73.48,Mobile
TXN00099084,ACC1831100,Withdrawal,555.01,GBP,10-03-2024,2024-03-10 00:00:00,,Retail,ATM,49436.15,ATM,failed,,ATM
TXN00099085,ACC3119033,Purchase,220.35,EUR,23-12-2021,,Grubhub,Healthcare,Monthly maintenance fee,3186.48,Online,Completed,103.163.232.204,mobile
TXN00099086,ACC1997240,Refund,193.8,usd,2021/10/26,2021-10-26 00:00:00,,,,7719.31,ATM,NULL,80.162.192.186,
TXN00099087,ACC8750593,Fee,471.64,USD,02/05/2019,2019-02-05 00:00:00,Walmart,Retail,Wire transfer,3954.9,ONLINE,NULL,202.41.147.184,Desktop
TXN00099088,ACC5255047,DEPOSIT,274.86,USD,29-05-2020,2020-05-29 00:00:00,,,Interest credit,42867.93,ONLINE,COMPLETED,,mobile
TXN00099089,ACC3096196,Refund,,GBP,10/15/2000,2000-10-15 00:00:00,,Healthcare,POS transaction,18756.23,Online,COMPLETED,131.88.42.28,ATM
TXN00099090,ACC5945691,Refund,USD 309.83,usd,03/04/2023,2023-03-04 00:00:00,,Healthcare,,41869.3,ONLINE,COMPLETED,23.231.73.147,ATM
TXN00099091,ACC5314359,Fee,534.39,GBP,03/30/2024,2024-03-30 00:00:00,McDonald's,Utilities,POS transaction,"$26,311.34",N/A,Completed,79.223.62.7,
TXN00099092,ACC3835257,Deposit,575.03,USD,2023-08-17,2023-08-17 00:00:00,Home Depot,RETAIL,Wire transfer,11629.67,mobile,pending,99.244.44.228,
TXN00099093,ACC7617658,Fee,$57.48,USD,01/10/2022,2022-01-10 00:00:00,Wells Fargo ATM,Finance,Interest credit,15284.36,Online,pending,22.40.151.42,mobile
TXN00099094,ACC6833112,Fee,159.13,USD,2021-12-20,2021-12-20 00:00:00,Stripe,Utilities,Subscription,34319.57,mobile,Reversed,9.60.121.171,ATM
TXN00099095,ACC8366409,Transfer,316.71,USD,,2021-06-20 00:00:00,Square,Other,Wire transfer,23133.39,mobile,pending,,MOBILE
TXN00099096,ACC6214640,Transfer,781.08,USD,2024-01-22,2024-01-22 00:00:00,Airbnb,Other,Peer transfer,9725.05,Phone,pending,22.155.72.93,ATM
TXN00099097,ACC5234351,Transfer,"18,63",usd,2019-11-12,2019-11-12 00:00:00,,Entertainment,,"37944,11",Mobile,NULL,24.37.203.95,
TXN00099098,ACC9961238,deposite,295.03,GBP,11/19/2022,2022-11-19 00:00:00,Lyft,Retail,ATM,32486.64,Online,completed,96.3.246.246,
TXN00099099,,Transfer,120.06,USD,2021/03/29,2021-03-29 00:00:00,,Other,Subscription,10873.59,N/A,completed,66.107.47.50,ATM
TXN00099100,ACC4099521,Refund,369.61,GBP,09/28/2020,2020-09-28 00:00:00,7-Eleven,Other,Subscription,36357.74,Branch,COMPLETED,190.31.221.187,mobile
TXN00099101,ACC8353553,Withdrawal,278.07,USD,2024/04/01,2024-04-01 00:00:00,Square,Healthcare,Online purchase,42082.48,Phone,COMPLETED,81.182.50.80,mobile
TXN00099102,ACC5403124,Refund,119.88,USD,2019-06-30,2019-06-30 00:00:00,,Entertainment,Direct deposit,18422.9,,Reversed,28.0.70.153,
TXN00099103,ACC3690823,Withdrawal,522.04,USD,2018-05-03,2018-05-03 00:00:00,H&M,Other,POS transaction,11357.2,Online,Completed,107.54.177.211,Mobile
TXN00099104,ACC7988507,Purchase,91.6,USD,99/99/9999,2018-12-09 00:00:00,Uber,Finance,Refund,,ONLINE,COMPLETED,176.41.185.236,Mobile
TXN00099105,ACC4121432,Refund,100.46,GBP,,2021-02-21 00:00:00,,Entertainment,,47046.8,Branch,completed,48.101.148.19,
TXN00099106,ACC6366233,Withdrawal,282.51,USD,10-09-2023,2023-09-10 00:00:00,Target,RETAIL,Online purchase,36503.64,Mobile,completed,192.30.29.20,ATM
TXN00099107,ACC7575784,Withdrawal,61.45,USD,10-02-2020,2020-02-10 00:00:00,,Finance,,20659.01,Mobile,Completed,210.160.89.106,mobile
TXN00099108,ACC1819687,Refund,297.72,USD,2018/10/16,2018-10-16 00:00:00,Costco,Food & Beverage,,8130.18,Online,failed,143.226.208.232,
TXN00099109,ACC8762779,Fee,320.1,USD,05/30/2021,2021-05-30 00:00:00,Amazon,,ATM,46314.33,N/A,failed,25.51.26.218,Tablet
TXN00099110,ACC5932215,Fee,USD 257.30,USD,2023-01-27,2023-01-27 00:00:00,Zara,Finance,ATM,46652.71,ONLINE,pending,47.39.65.255,Mobile
TXN00099111,ACC8038393,ATM Withdrawal,94.16,USD,2023/08/05,,,Travel,Interest credit,49505.24,Branch,Reversed,,ATM
TXN00099112,ACC5155295,Transfer,,GBP,2018-01-21,2018-01-21 00:00:00,,Food & Beverage,Subscription,USD 35311.71,online,failed,77.132.249.11,Mobile
TXN00099113,ACC5219707,Purchase,161.78,usd,03/03/2018,2018-03-03 00:00:00,Chase ATM,retail,Bill payment,27154.47,N/A,COMPLETED,,Tablet
TXN00099114,ACC3636312,Transfr,27.43,GBP,2021-07-02,2021-07-02 00:00:00,,,POS transaction,21743.65,ATM,Pending,57.6.213.101,
TXN00099115,ACC1584291,Transfer,92.44,USD,2021-03-28,2021-03-28 00:00:00,,Retail,Interest credit,2472.07,online,NULL,149.125.235.66,mobile
TXN00099116,ACC4543296,Interest,35.67,USD,16-07-2020,2020-07-16 00:00:00,Spotify,Retail,Interest credit,27238.78,mobile,COMPLETED,131.71.177.117,mobile
TXN00099117,ACC6903802,Refund,64.73,USD,11-07-2019,2019-07-11 00:00:00,,RETAIL,,20882.99,Mobile,NULL,180.167.60.155,Desktop
TXN00099118,ACC4836359,Withdrawal,462.28,GBP,01/09/2021,2021-01-09 00:00:00,,Food & Beverage,Interest credit,49291.09,Mobile,Reversed,84.52.30.67,MOBILE
TXN00099119,ACC4281282,Withdrawal,11.59,GBP,2023-11-29,,Shell Gas,Travel,Direct deposit,1600.32,ONLINE,Reversed,180.46.36.88,
TXN00099120,ACC8067344,Deposit,161.45,GBP,2021/08/29,2021-08-29 00:00:00,,Other,Interest credit,28893.99,Branch,completed,123.142.226.59,mobile
TXN00099121,ACC6477115,Refund,114.23,USD,2020/03/21,2020-03-21 00:00:00,,RETAIL,Overdraft fee,9196.26,Mobile,completed,,ATM
TXN00099122,ACC9438673,Fee,221.18,usd,2021-02-09,2021-02-09 00:00:00,Netflix,Entertainment,Monthly maintenance fee,20028.05,,Reversed,24.39.156.131,Mobile
TXN00099123,ACC1318351,Withdrawal,657.51,GBP,05/28/2019,2019-05-28 00:00:00,7-Eleven,,Subscription,32496.8,,Pending,174.122.61.206,MOBILE
TXN00099124,ACC2874267,Purchase,122.64,GBP,2001/05/31,2001-05-31 00:00:00,Target,Finance,Interest credit,16149.36,ATM,COMPLETED,29.21.227.180,Mobile
TXN00099125,ACC7750595,ATM Withdrawal,$140.80,usd,08/06/2018,2018-08-06 00:00:00,,Other,Peer transfer,47736.03,mobile,Pending,183.234.59.207,ATM
TXN00099126,ACC4095422,Deposit,-25.47,USD,2021/09/19,2021-09-19 00:00:00,,Other,Direct deposit,1904.15,Mobile,NULL,39.135.5.148,mobile
TXN00099127,ACC4138021,Transfer,,USD,2021-05-18,2021-05-18 00:00:00,,Entertainment,Direct deposit,35732.63,ONLINE,COMPLETED,80.217.163.75,Desktop
TXN00099128,ACC7773717,ATM Withdrawal,98.42,USD,2022/03/14,2022-03-14 00:00:00,Marriott Hotels,Utilities,,11503.19,Mobile,Reversed,,Tablet
TXN00099129,ACC8550342,Transfer,8.61,USD,2023-08-24,2023-08-24 00:00:00,,Other,Subscription,,Online,COMPLETED,146.213.106.165,ATM
TXN00099130,ACC1918416,Interest,150.95,USD,05/04/2024,2024-05-04 00:00:00,,Food & Beverage,POS transaction,"$38,005.08",Phone,pending,,ATM
TXN00099131,ACC3445298,Fee,,usd,09/05/2020,2020-09-05 00:00:00,IKEA,Utilities,Bill payment,26247.67,Mobile,pending,108.237.74.250,ATM
TXN00099132,ACC8537529,Withdrawal,178.78,USD,2022-05-23,2022-05-23 00:00:00,,Finance,,,online,Failed,51.225.136.170,MOBILE
TXN00099133,ACC8169515,Depoist,182.57,GBP,2020/08/29,2020-08-29 00:00:00,,Finance,Bill payment,16783.5,mobile,NULL,15.105.169.89,
TXN00099134,ACC9347556,ATM Withdrawal,4.35,USD,2022-12-10,2022-12-10 00:00:00,,Finance,Interest credit,31595.7,Branch,NULL,155.59.180.199,
TXN00099135,ACC4907934,Withdrawal,"705,2",USD,2023-01-04,2023-01-04 00:00:00,PayPal,Entertainment,,37658.12,Branch,pending,,Desktop
TXN00099136,ACC1583858,Interest,104.12,GBP,2018-02-10,2018-02-10 00:00:00,,RETAIL,Wire transfer,20171.84,ONLINE,completed,114.57.33.18,mobile
TXN00099137,ACC7475641,Fee,30.6,EUR,2005-01-22,2005-01-22 00:00:00,Wells Fargo ATM,Entertainment,ATM,38581.88,N/A,failed,,Tablet
TXN00099138,ACC6531323,Refund,30.23,GBP,09-01-2022,2022-01-09 00:00:00,,Retail,ATM,-227.21,Mobile,COMPLETED,77.79.171.59,MOBILE
TXN00099139,ACC5303671,Refund,220.64,USD,2022/07/27,2022-07-27 00:00:00,McDonald's,Utilities,Overdraft fee,30297.7,N/A,completed,184.39.213.135,Desktop
TXN00099140,ACC7051428,ATM Withdrawal,,USD,12-01-2023,2023-01-12 00:00:00,Marriott Hotels,Travel,Bill payment,4146.51,Mobile,Completed,202.103.245.168,MOBILE
TXN00099141,ACC1405132,Interest,11.01,usd,2024-04-13,2024-04-13 00:00:00,,Entertainment,Bill payment,16658.69,ONLINE,failed,106.130.58.246,Mobile
TXN00099142,ACC1774381,Deposit,18.03,USD,03-05-2018,2018-05-03 00:00:00,,Entertainment,Bill payment,43220.51,ATM,COMPLETED,6.82.147.156,Mobile
TXN00099143,ACC2175966,Transfer,,USD,11-05-2020,2020-05-11 00:00:00,,Healthcare,POS transaction,23233.28,Online,pending,,Tablet
TXN00099144,ACC2653519,Withdrawal,317.56,USD,NULL,2019-06-25 00:00:00,Whole Foods,Finance,,11710.24,online,Reversed,115.70.113.175,Tablet
TXN00099145,ACC7347346,Purchase,30.74,USD,02/13/2020,2020-02-13 00:00:00,Amazon,Retail,Bill payment,20243.77,Mobile,Reversed,89.209.210.191,Tablet
TXN00099146,ACC3162373,Interest,24.18,GBP,10-07-2021,2021-07-10 00:00:00,,Food & Beverage,Online purchase,18602.05,Mobile,completed,,mobile
TXN00099147,ACC4895806,Refund,127.69,USD,2020/01/18,2020-01-18 00:00:00,,Healthcare,ATM,2379.07,Phone,Completed,179.20.65.208,ATM
TXN00099148,ACC9951390,Fee,148.66,USD,2022-12-30,2022-12-30 00:00:00,Lyft,RETAIL,Check deposit,13030.39,Branch,Reversed,187.132.85.97,
TXN00099149,ACC5876766,Deposit,144.02,EUR,2022-07-05,2022-07-05 00:00:00,Walgreens,Travel,Direct deposit,"$9,227.85",Mobile,pending,192.229.241.17,mobile
TXN00099150,ACC8652794,Deposit,139.88,USD,2002-04-17,,Bank of America ATM,Travel,,48114.0,online,Pending,,Desktop
TXN00099151,ACC5225108,Refund,441.15,EUR,05/20/2024,2024-05-20 00:00:00,,Finance,Check deposit,26658.16,mobile,completed,135.163.43.145,ATM
TXN00099152,ACC9462062,Interest,99.65,USD,2022-02-22,2022-02-22 00:00:00,Netflix,Food & Beverage,Overdraft fee,"$39,155.32",Mobile,NULL,104.79.244.253,
TXN00099153,ACC7090976,Purchase,6.83,USD,2024-01-27,2024-01-27 00:00:00,H&M,Other,,46334.77,N/A,failed,,Tablet
TXN00099154,ACC1199443,Withdrawal,2.01,EUR,09/14/2021,2021-09-14 00:00:00,,Retail,Online purchase,"$45,482.08",ATM,Failed,181.169.28.83,ATM
TXN00099155,,Fee,103.27,GBP,2023-02-05,2023-02-05 00:00:00,Walgreens,Travel,Peer transfer,"$18,432.31",online,NULL,2.46.11.222,Mobile
TXN00099156,ACC7971319,Withdrawal,448.0,USD,2021-07-01,2021-07-01 00:00:00,Square,retail,Bill payment,31358.18,ATM,pending,114.118.87.232,ATM
TXN00099157,ACC9973397,Withdrawal,248.74,GBP,2000-10-01,2000-10-01 00:00:00,,Entertainment,Overdraft fee,32747.27,Online,failed,143.255.134.86,mobile
TXN00099158,ACC6607077,Refund,168.91,USD,2001/04/24,2001-04-24 00:00:00,,Other,,18701.27,Branch,pending,,ATM
TXN00099159,ACC1445084,Refund,242.01,USD,10/03/2023,2023-10-03 00:00:00,,RETAIL,Bill payment,25980.68,N/A,pending,35.137.98.73,Mobile
TXN00099160,ACC4077874,ATM Withdrawal,36.63,USD,2018-11-19,2018-11-19 00:00:00,,Food & Beverage,Peer transfer,28389.79,Mobile,pending,,MOBILE
TXN00099161,ACC4716974,Transfer,71.11,GBP,2021-06-03,2021-06-03 00:00:00,,Entertainment,Overdraft fee,13260.46,,Completed,143.205.170.187,ATM
TXN00099162,ACC7429983,Purchase,312.9,USD,08/22/2020,2020-08-22 00:00:00,Lyft,,Check deposit,-246.68,N/A,Reversed,,Mobile
TXN00099163,ACC6314665,ATM Withdrawal,2.16,EUR,2004/03/03,2004-03-03 00:00:00,,Finance,Overdraft fee,6.33,ATM,Pending,114.67.7.24,Mobile
TXN00099164,ACC7773377,Purchase,72.67,USD,2023-01-27,2023-01-27 00:00:00,Netflix,Retail,Interest credit,48312.46,mobile,failed,198.113.52.41,
TXN00099165,ACC2579665,ATM Withdrawal,604.28,USD,2018-12-17,2018-12-17 00:00:00,Netflix,,Direct deposit,20713.51,N/A,Reversed,128.49.205.84,mobile
TXN00099166,ACC3257601,ATM Withdrawal,188.8,USD,2020-11-25,2020-11-25 00:00:00,Target,Healthcare,Refund,13290.76,Phone,Failed,128.62.117.255,Tablet
TXN00099167,ACC7193746,Transfer,262.96,USD,2019/06/26,2019-06-26 00:00:00,Zara,Healthcare,Overdraft fee,6112.86,Branch,COMPLETED,,MOBILE
TXN00099168,ACC5861158,Interest,100.73,USD,20-01-2020,2020-01-20 00:00:00,Trader Joe's,RETAIL,Wire transfer,21954.95,Online,NULL,125.170.139.109,Tablet
TXN00099169,ACC6090438,ATM Withdrawal,"21,82",USD,05-11-2023,2023-11-05 00:00:00,,retail,,46879.48,,Completed,221.54.138.150,ATM
TXN00099170,ACC4650668,Transfer,229.32,USD,2018-05-31,2018-05-31 00:00:00,Chase ATM,Healthcare,Direct deposit,49940.66,N/A,pending,,Tablet
TXN00099171,ACC3269609,Transfer,110.43,GBP,2018-12-22,2018-12-22 00:00:00,,Food & Beverage,POS transaction,29895.26,Mobile,completed,161.225.222.185,Desktop
TXN00099172,ACC4540923,Refund,31.06,GBP,2021/03/06,2021-03-06 00:00:00,Venmo,Finance,,47842.96,mobile,Reversed,200.94.220.223,MOBILE
TXN00099173,ACC4777884,Deposit,453.77,USD,2022/04/12,2022-04-12 00:00:00,IKEA,Entertainment,Overdraft fee,33968.01,mobile,Reversed,83.202.214.244,Mobile
TXN00099174,ACC9983593,Transfer,57.99,usd,2021/09/26,2021-09-26 00:00:00,,Entertainment,Online purchase,41307.53,Mobile,Pending,117.213.244.54,ATM
TXN00099175,ACC1593893,Transfer,85.69,EUR,06/07/2024,2024-06-07 00:00:00,Delta Airlines,Travel,Overdraft fee,45888.44,Branch,COMPLETED,44.184.94.174,mobile
TXN00099176,ACC8105946,Purchase,46.92,USD,2023-03-26,2023-03-26 00:00:00,Zara,RETAIL,Bill payment,24802.56,online,failed,77.33.109.189,Desktop
TXN00099177,ACC5665252,Transfer,99.51,USD,,2023-11-09 00:00:00,,RETAIL,Interest credit,41854.15,Online,COMPLETED,157.93.134.251,Mobile
TXN00099178,ACC4183475,Withdrawal,188.96,USD,02-10-2023,2023-10-02 00:00:00,Shell Gas,retail,Peer transfer,19822.48,N/A,Reversed,,Tablet
TXN00099179,ACC4028006,ATM Withdrawal,,USD,2019-09-27,2019-09-27 00:00:00,,Other,Online purchase,29001.05,Branch,Failed,,MOBILE
TXN00099180,ACC7211670,Transfer,88.94,usd,2023/11/01,,,retail,Interest credit,22424.65,Branch,Reversed,,
TXN00099181,ACC2881195,Withdrawal,271.0,EUR,04/11/2020,2020-04-11 00:00:00,,Other,Direct deposit,6693.62,online,Completed,,
TXN00099182,ACC6740418,Refund,USD 34.75,USD,2024-04-18,2024-04-18 00:00:00,,,Monthly maintenance fee,14025.72,online,Pending,,mobile
TXN00099183,ACC9968947,Refund,474.83,USD,,2021-09-25 00:00:00,Amazon,RETAIL,Online purchase,"$22,778.43",Phone,pending,,mobile
TXN00099184,ACC1676878,Interest,201.76,GBP,2021-01-27,2021-01-27 00:00:00,PayPal,Travel,Online purchase,20320.84,ONLINE,Completed,93.160.159.137,Desktop
TXN00099185,ACC5058459,Transfer,,USD,2024-01-19,2024-01-19 00:00:00,,retail,Peer transfer,30740.05,ONLINE,Reversed,58.136.63.68,Desktop
TXN00099186,ACC3500918,Purchase,144.65,USD,2018-02-19,2018-02-19 00:00:00,Netflix,Other,ATM,7636.44,mobile,Pending,116.107.49.227,Tablet
TXN00099187,ACC2733096,Withdrawal,205.49,USD,05/29/2021,2021-05-29 00:00:00,,Food & Beverage,Wire transfer,47020.88,,NULL,,MOBILE
TXN00099188,ACC2360829,Fee,47.3,USD,13-02-2021,2021-02-13 00:00:00,PayPal,Food & Beverage,Online purchase,47982.97,Phone,completed,131.228.222.20,Mobile
TXN00099189,ACC2590190,Refund,6.92,USD,08-12-2023,2023-12-08 00:00:00,,Healthcare,POS transaction,29860.3,Phone,Completed,53.244.77.80,
TXN00099190,ACC1846505,Deposit,105.59,usd,2024/03/19,2024-03-19 00:00:00,Marriott Hotels,,Check deposit,8709.04,ATM,COMPLETED,,Tablet
TXN00099191,ACC1771993,Purchase,479.64,USD,2018/12/22,2018-12-22 00:00:00,Square,Retail,,25474.81,Mobile,Completed,79.160.102.105,
TXN00099192,ACC4398231,Purchase,142.95,USD,2023/11/09,2023-11-09 00:00:00,Nike,Entertainment,Subscription,USD 32461.88,Mobile,pending,117.67.112.226,Desktop
TXN00099193,ACC9769657,Fee,428.66,USD,2019/06/24,2019-06-24 00:00:00,Netflix,Healthcare,Refund,4453.26,N/A,NULL,65.82.95.123,Tablet
TXN00099194,ACC1306451,Purchase,26.93,EUR,99/99/9999,2022-04-27 00:00:00,Costco,,Bill payment,USD 35664.53,ATM,Pending,199.15.241.247,Desktop
TXN00099195,ACC3169404,ATM Withdrawal,63.9,USD,2023-05-04,,Zara,Travel,Interest credit,42878.66,Mobile,Completed,70.86.224.220,Desktop
TXN00099196,ACC7053226,Interest,204.46,EUR,2018-02-09,2018-02-09 00:00:00,,Entertainment,POS transaction,30875.63,ATM,Completed,8.102.248.170,ATM
TXN00099197,ACC6007151,Withdrawal,$4.75,USD,08/13/2018,2018-08-13 00:00:00,,Finance,POS transaction,5391.07,Branch,NULL,,Desktop
TXN00099198,ACC3520789,ATM Withdrawal,32.57,USD,2019-10-07,2019-10-07 00:00:00,,Finance,Wire transfer,13717.97,ONLINE,pending,120.100.99.4,Mobile
TXN00099199,ACC8833289,Fee,23.38,USD,2024/02/19,2024-02-19 00:00:00,Walmart,Food & Beverage,Bill payment,26527.46,Branch,Reversed,10.208.220.174,Desktop
TXN00099200,ACC6064879,Withdrawal,145.62,USD,2004/10/05,2004-10-05 00:00:00,,Food & Beverage,Refund,38043.3,,pending,166.171.64.163,Tablet
TXN00099201,ACC8251585,FEES,426.6,USD,2023-12-28,2023-12-28 00:00:00,Best Buy,Other,,47208.67,Online,pending,109.168.67.62,ATM
TXN00099202,ACC6891408,Deposit,,GBP,2018-07-12,2018-07-12 00:00:00,Zara,Healthcare,Peer transfer,3079.27,Online,pending,204.62.79.67,Desktop
TXN00099203,ACC8510160,ATM Withdrawal,,USD,07/31/2021,2021-07-31 00:00:00,,Other,POS transaction,40242.56,,COMPLETED,,
TXN00099204,ACC4294618,Fee,217.98,USD,2021/12/08,2021-12-08 00:00:00,Netflix,Entertainment,Online purchase,42560.32,,completed,173.247.226.70,Tablet
TXN00099205,ACC7131713,Fee,91.92,GBP,2021-08-05,,Spotify,Finance,Overdraft fee,6134.32,ATM,NULL,80.235.187.15,
TXN00099206,ACC5479081,Deposit,$447.69,EUR,27-12-2019,2019-12-27 00:00:00,,retail,Subscription,48025.32,Branch,failed,173.56.79.158,Tablet
TXN00099207,ACC5551109,Interest,154.38,usd,2019-03-20,2019-03-20 00:00:00,,Entertainment,,42047.02,online,Reversed,66.248.104.7,Tablet
TXN00099208,ACC3865886,ATM Withdrawal,12.3,usd,99/99/9999,2018-06-10 00:00:00,,RETAIL,Online purchase,37087.06,ATM,Reversed,196.169.211.52,Mobile
TXN00099209,ACC7823002,Purchase,1.39,USD,08/03/2021,2021-08-03 00:00:00,Best Buy,Other,Monthly maintenance fee,19707.35,Mobile,NULL,101.165.31.23,MOBILE
TXN00099210,ACC9688201,Refund,115.65,USD,2021-12-14,2021-12-14 00:00:00,,RETAIL,Overdraft fee,16371.09,ATM,pending,200.12.229.174,Mobile
TXN00099211,ACC8330284,Withdrawal,101.21,USD,03/22/2020,2020-03-22 00:00:00,,retail,ATM,38740.73,ONLINE,pending,11.151.146.247,Mobile
TXN00099212,ACC9962639,Deposit,131.31,USD,2022-10-11,2022-10-11 00:00:00,,Retail,POS transaction,21602.12,ONLINE,failed,170.15.247.71,Mobile
TXN00099213,ACC5862646,Refund,112.29,USD,14-05-2021,2021-05-14 00:00:00,,Travel,Peer transfer,42134.89,Branch,failed,49.94.88.85,ATM
TXN00099214,ACC4077874,Transfer,184.2,usd,2018-07-28,2018-07-28 00:00:00,,Utilities,,40671.0,online,completed,74.100.23.152,ATM
TXN00099215,ACC4599486,Interest,462.05,USD,2020/07/11,2020-07-11 00:00:00,,RETAIL,Bill payment,39154.73,N/A,Failed,94.19.222.123,Desktop
TXN00099216,ACC2831008,ATM Withdrawal,282.13,EUR,15-02-2021,2021-02-15 00:00:00,,Healthcare,Check deposit,"$15,942.55",Phone,pending,,Mobile
TXN00099217,ACC6384253,Transfer,150.66,usd,2021-03-31,2021-03-31 00:00:00,,Food & Beverage,Overdraft fee,25812.73,N/A,completed,152.232.145.41,ATM
TXN00099218,ACC1568886,purchse,149.94,usd,2004/05/01,2004-05-01 00:00:00,Stripe,Entertainment,Subscription,16993.12,online,failed,,mobile
TXN00099219,ACC2783952,Interest,813.55,USD,14-06-2019,2019-06-14 00:00:00,Starbucks,retail,Check deposit,13811.27,,NULL,,Mobile
TXN00099220,ACC8580586,Purchase,568.88,USD,04/05/2023,2023-04-05 00:00:00,Best Buy,Travel,Online purchase,43957.44,N/A,NULL,64.213.117.146,mobile
TXN00099221,ACC9055517,Fee,34.2,USD,2021-03-19,2021-03-19 00:00:00,Target,Finance,Direct deposit,29648.58,Branch,failed,125.29.90.39,Desktop
TXN00099222,ACC8259991,Deposit,202.31,USD,03-03-2018,2018-03-03 00:00:00,,Travel,Peer transfer,18533.54,ONLINE,Pending,130.71.57.254,Mobile
TXN00099223,ACC3970344,ATM Withdrawal,74.74,EUR,11/13/2019,2019-11-13 00:00:00,,Other,ATM,"$26,416.86",Online,failed,73.174.182.177,Mobile
TXN00099224,ACC9777499,Transfer,,USD,2022-02-05,2022-02-05 00:00:00,,Travel,,478.04,Mobile,completed,140.185.103.76,Tablet
TXN00099225,ACC3587105,Deposit,57036.0,USD,NULL,2020-08-22 00:00:00,,RETAIL,Monthly maintenance fee,28480.89,online,Reversed,148.237.87.14,Tablet
TXN00099226,ACC2524214,Interest,17.98,EUR,2024/03/30,2024-03-30 00:00:00,Trader Joe's,retail,Wire transfer,USD 32114.52,Mobile,NULL,,mobile
TXN00099227,ACC9405668,ATM Withdrawal,USD 5.53,GBP,2021-04-02,2021-04-02 00:00:00,,Other,,45504.98,ONLINE,Pending,,Mobile
TXN00099228,ACC4705187,Deposit,127.17,USD,2018-04-15,2018-04-15 00:00:00,Zara,Entertainment,,26702.45,ONLINE,pending,,MOBILE
TXN00099229,ACC9321666,Transfer,153.59,USD,27-07-2020,2020-07-27 00:00:00,,Travel,Subscription,44404.48,ONLINE,COMPLETED,124.82.118.2,Desktop
TXN00099230,ACC4661659,Deposit,22.67,GBP,99/99/9999,2020-04-14 00:00:00,,Finance,Monthly maintenance fee,6314.85,N/A,Reversed,57.3.190.110,MOBILE
TXN00099231,ACC1218132,ATM Withdrawal,588.36,USD,10/09/2021,2021-10-09 00:00:00,,,Overdraft fee,43985.22,Online,Completed,58.162.122.243,ATM
TXN00099232,ACC1061511,Deposit,USD 19.33,USD,2020-01-19,2020-01-19 00:00:00,,Other,Refund,31012.92,ATM,Completed,189.220.181.186,
TXN00099233,ACC7564828,withdrawl,255.8,EUR,29-03-2019,2019-03-29 00:00:00,,Retail,Subscription,22399.29,,NULL,126.174.227.125,mobile
TXN00099234,ACC5696892,Withdrawal,90.82,USD,07-06-2020,2020-06-07 00:00:00,CVS Pharmacy,Healthcare,Online purchase,21276.4,online,completed,,ATM
TXN00099235,ACC9207377,Purhcase,61.01,USD,2018/08/01,2018-08-01 00:00:00,Nike,Food & Beverage,,14956.54,ATM,COMPLETED,162.169.77.151,ATM
TXN00099236,ACC9807151,ATM Withdrawal,47.41,USD,2000-08-27,2000-08-27 00:00:00,Walmart,Healthcare,,31166.2,Online,Completed,,MOBILE
TXN00099237,,Transfer,38.68,USD,NULL,2024-02-02 00:00:00,Chase ATM,Retail,Peer transfer,47512.38,N/A,Reversed,56.98.90.123,ATM
TXN00099238,ACC9256513,Deposit,150.1,USD,04-04-2024,2024-04-04 00:00:00,,Food & Beverage,Subscription,18505.91,ONLINE,Completed,165.228.241.108,
TXN00099239,ACC7818321,Interest,9.16,USD,2021/07/28,2021-07-28 00:00:00,Netflix,Other,Direct deposit,47913.21,online,NULL,116.58.233.85,Tablet
TXN00099240,ACC8736693,ATM Withdrawal,,USD,06/24/2022,2022-06-24 00:00:00,,Healthcare,Wire transfer,41793.51,Phone,COMPLETED,139.243.172.135,ATM
TXN00099241,ACC7673395,Interest,53.17,EUR,2020/02/18,2020-02-18 00:00:00,,RETAIL,Bill payment,33966.57,Online,completed,33.43.59.147,MOBILE
TXN00099242,ACC5955016,ATM Withdrawal,113.89,EUR,09/12/2020,2020-09-12 00:00:00,,Other,Overdraft fee,6916.89,Branch,completed,161.201.149.177,MOBILE
TXN00099243,ACC5780917,ATM Withdrawal,USD 16.73,usd,12/14/2021,2021-12-14 00:00:00,Bank of America ATM,,Check deposit,751.56,mobile,COMPLETED,133.121.197.1,
TXN00099244,,Withdrawal,126.89,USD,01/04/2020,2020-01-04 00:00:00,,Entertainment,Interest credit,,Branch,NULL,,Tablet
TXN00099245,ACC5665665,Fee,197.03,EUR,2019/08/02,2019-08-02 00:00:00,Trader Joe's,Retail,Refund,41141.6,ATM,NULL,45.203.15.102,MOBILE
